"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MEDAG",0.128826939890711,3.70789734375,1.49555026113476,0.137193361438546,0.189054831323799,-5.73942722134817
"LOC101927523",0.131991803278688,2.4885646875,1.49524810135799,0.137272098405001,0.189152249955219,-5.73986978261694
"CATR1",0.129985409836066,1.94889734375,1.49445443872552,0.137479079377322,0.189426358931143,-5.74103181697913
"LOC100129361",-0.0986794899817873,6.33036,-1.49419040993244,0.137547989946202,0.189510205818913,-5.74141826038887
"PPTC7",-0.207046411657561,6.605145,-1.49388143416174,0.137628665722419,0.189610251745038,-5.74187040629965
"IGHA1 /// IGHA2 /// IGHG1 /// IGHG4 /// IGHM /// IGHV4-31 /// LOC102723407",0.146941584699454,3.12277453125,1.49384806477924,0.137637380913662,0.189611152058181,-5.74191923265315
"LOC101927809",0.289779043715846,4.933593984375,1.49295413463051,0.137871011830926,0.189919552671471,-5.74322684643896
"CNN2P10 /// CNN2P10",0.246070573770489,5.516866015625,1.49292972250163,0.137877396337813,0.189919552671471,-5.74326254515215
"LOC100652999",0.135869480874318,4.461402265625,1.49249886478104,0.137990116550823,0.190063688292069,-5.74389251072985
"ZNF22",-0.172064467213115,7.4946235546875,-1.49245796211421,0.138000821165188,0.190067301856604,-5.74395230619787
"ZNF542P",0.34533669398907,6.489748203125,1.49236486993026,0.138025186682875,0.190081662050209,-5.7440883914405
"IL24",0.152530191256829,3.212843671875,1.49235637231667,0.138027410976,0.190081662050209,-5.74410081312555
"ECD",0.125881393442622,6.720205703125,1.49198758124744,0.138123970821541,0.190203500803434,-5.74463984059512
"VPS37A",0.208094494535517,6.4034808984375,1.49174434815304,0.138187684881616,0.190270617393868,-5.74499528127071
"GBE1",0.19514300546448,10.59774734375,1.49173974941902,0.138188889724577,0.190270617393868,-5.74500200094008
"CTNNBL1",-0.179175601092898,8.004014921875,-1.49170868316176,0.138197029127238,0.19027068577373,-5.74504739442582
"CNOT7",0.179572342896171,7.15816072265625,1.49162688690654,0.138218461647378,0.190289055136171,-5.74516690935256
"DCAKD",0.126197313296903,5.015870703125,1.49142396698183,0.138271642571169,0.190351128666895,-5.74546337432035
"PDPK1",-0.164877978142079,4.74378234375,-1.49128383803579,0.138308376646462,0.190390554765585,-5.74566807924792
"PCDHGC3 /// PCDHGC5",-0.164322568306011,3.52406671875,-1.49066594439218,0.138470444981691,0.19060249698422,-5.74657049680527
"NUPR1",-0.265003743169398,9.676891640625,-1.49028878349739,0.138569443848994,0.190727605297773,-5.7471211528947
"LINC01149",0.136842295081966,2.2197178125,1.48989581306836,0.138672651136108,0.190854584356364,-5.74769474776099
"PLCB3",0.173348360655737,5.83819765625,1.48987573031195,0.138677927153498,0.190854584356364,-5.74772405740555
"GNS",0.21233337887067,7.07480247395833,1.48934671891827,0.138816962083095,0.191034752103118,-5.7484959821025
"DDX51",0.120650264116576,4.411853671875,1.48924631241749,0.138843363207248,0.191059905372951,-5.74864246370831
"AARS",0.18542008196721,8.518203515625,1.48917748989698,0.138861461824013,0.191073631433966,-5.74874286238666
"C16orf93",0.144741939890708,4.260833828125,1.4883848818008,0.139070030600234,0.191349427852902,-5.74989880043222
"PDCL3 /// PDCL3P4",0.134796366120217,7.003399453125,1.48806946197202,0.139153098765696,0.191452523133616,-5.75035864269105
"LOC101928132",0.143117540983606,3.20213890625,1.48799562822984,0.139172549013377,0.191468083340818,-5.75046626935839
"LAPTM4A",0.114597814207649,10.975009375,1.48790264968245,0.139197045647564,0.191490583940499,-5.75060179586673
"KCNS3",0.397057677595625,5.299997265625,1.48782227792031,0.139218223535445,0.191508407764674,-5.75071893999913
"RGPD1 /// RGPD2",-0.212858715846997,4.003655703125,-1.48779167988388,0.139226286750347,0.191508407764674,-5.75076353590187
"CDKL3",0.0952729576502716,3.86765287109375,1.4874596839213,0.13931379793136,0.191617574698573,-5.75124735507101
"LOC284294",0.198237459016392,3.000670078125,1.4871702171543,0.139390133746082,0.191705896628912,-5.75166911112504
"LOC100505498",0.154271147540983,2.4360771875,1.48715437252883,0.139394313101516,0.191705896628912,-5.75169219461782
"LINC01012",0.113604344262294,2.193804140625,1.48680340625842,0.139486912907397,0.191822030730397,-5.75220344444424
"LOC100996902",0.147377131147542,2.498248828125,1.48664202843241,0.139529507302814,0.191869387965516,-5.75243848313416
"TBX20",0.140631311475409,2.21473921875,1.48656586099039,0.139549614611805,0.191885819097905,-5.75254940862109
"ARHGAP20",0.16487174863388,4.63628171875,1.48592881222311,0.139717876350289,0.192105954154028,-5.75347695146907
"RPL6",-0.117764480874314,11.6685390625,-1.48564729391162,0.139792283219941,0.192197024687731,-5.75388671967255
"SMIM14",-0.280798568306013,8.43141353125,-1.48523822254453,0.139900458049174,0.192334508610975,-5.75448201593303
"CES1P1",-0.348267704918034,3.88446234375,-1.4850102493287,0.139960771551565,0.192406180775779,-5.75481370251604
"HOXC12",0.154559863387977,2.593883203125,1.48493900508311,0.139979624363046,0.192420851257676,-5.75491734828887
"ATP11A-AS1",0.0985790255009102,2.78984924479167,1.48455510503761,0.140081246872797,0.192545324757421,-5.75547576145452
"GJA5",0.129040314207649,3.0000523828125,1.48453508676267,0.140086547502083,0.192545324757421,-5.75550487580115
"FAM47B",0.138556939890711,3.10447875,1.48436965799089,0.140130357281217,0.192586437823446,-5.75574545896502
"B2M",0.20503176684881,10.834743125,1.4843603003121,0.140132835752995,0.192586437823446,-5.75575906706879
"C17orf80",0.141156275045535,4.92500846354167,1.48431906754628,0.140143757056354,0.192590193746155,-5.75581902750662
"USP40",0.170767281420766,6.4717358984375,1.48325899108941,0.140424766489497,0.19296509160043,-5.75736003163021
"ISG15",0.505049945355189,8.9310490625,1.48309779023489,0.140467536648927,0.193012587601961,-5.75759427170703
"GPX2",0.582154071038253,6.365312265625,1.48291960140225,0.140514825887503,0.193066287234144,-5.75785316829363
"TMEM169",0.154940819672129,5.16302296875,1.48277179613659,0.140554061078189,0.193108915039372,-5.75806789675775
"PPP6R2",-0.185429289617487,6.403571875,-1.48236052639053,0.140663278268379,0.193247681359362,-5.75866527217731
"SDF2L1",-0.317008469945357,7.90500796875,-1.48193713940354,0.140775782271923,0.193390946734165,-5.75928008077589
"HYI",0.150178834244077,7.77782197916667,1.48180579225789,0.140810698555687,0.193427615350412,-5.75947077806358
"C17orf104",0.115363622950819,2.808678953125,1.4811403194778,0.14098770608204,0.193659454946539,-5.76043669841096
"CDC14B",0.15118224385246,5.61522620117188,1.48083809218767,0.141068151914905,0.193758638930073,-5.76087523677483
"CASC7",0.176221885245901,4.264391484375,1.48080265036055,0.141077588037668,0.193760284417282,-5.76092665796987
"CHRNG",0.239291338797815,4.493292890625,1.48069988468827,0.141104951407925,0.193786550105944,-5.76107575003924
"APLP2",0.173610795765025,8.56771049804687,1.48037752012891,0.141190814053493,0.193893148043332,-5.76154337050112
"TMEFF2",0.211678907103825,3.47151479166667,1.48014963267713,0.141251536978078,0.193955657368201,-5.76187388355932
"WISP2",0.242133606557376,4.10159359375,1.48014479791197,0.141252825470235,0.193955657368201,-5.76188089505383
"GRIK1-AS2",0.159704426229507,2.76639828125,1.47994865576093,0.141305106164032,0.194016117745361,-5.76216532652652
"SH3BGR",0.218716393442625,6.2499290625,1.4796284680409,0.141390482893881,0.194122010254164,-5.76262956183078
"AC010980.2 /// LOC440934 /// LOC440934",-0.15154155737705,2.566451953125,-1.4792118533791,0.141501631493663,0.194263271814788,-5.76323345974539
"ZDHHC11",-0.244058497267764,6.095200078125,-1.47916187942689,0.141514968601831,0.194270242311042,-5.76330588774305
"PARL",0.134121775956281,6.012523984375,1.47909410601398,0.141533057612414,0.194283734973968,-5.7634041089871
"ZNF91",0.10083325136612,4.240448359375,1.47867270248701,0.141645572326487,0.194426837532475,-5.76401473432616
"GUSBP1 /// GUSBP4 /// LOC100996497",-0.199369234972679,5.15517953125,-1.47769803276204,0.14190607539938,0.194770505601741,-5.76542641331348
"TARSL2",-0.173972636612023,5.4795656640625,-1.47767398819582,0.141912506568751,0.194770505601741,-5.76546122728635
"ASCL3",0.195345300546447,3.44993015625,1.47757992054092,0.141937668900126,0.194793673271733,-5.76559742197761
"PARP6",0.215745000000002,6.26725861979167,1.47737485177955,0.141992535138676,0.194857601170526,-5.76589429919864
"LOC283922 /// PDPR",-0.107818797814209,1.761421875,-1.47690152992989,0.142119235517508,0.195012681776236,-5.76657937327442
"POM121",0.208887650273223,4.899449375,1.4768907396146,0.142122124928846,0.195012681776236,-5.76659498843006
"DCAF4L2",0.0979809699453553,2.2180039453125,1.47670458029464,0.142171981524299,0.195069712136945,-5.76686437067876
"DECR1",-0.116795355191259,10.64719609375,-1.4766174790256,0.142195313373471,0.195090344195534,-5.76699039948746
"GRID2",0.153756830601091,3.5856728125,1.4764306467583,0.142245370234467,0.195136802560102,-5.76726070710916
"FGF16",0.160449234972675,3.39764484375,1.47642915971919,0.142245768702931,0.195136802560102,-5.76726285841435
"PAPSS2",-0.241386466302371,8.98292630208333,-1.47622400186936,0.142300751314386,0.195200843981941,-5.76755964098537
"LOC100049716",-0.175809180327872,5.668746875,-1.47597115059636,0.142368538542809,0.195282441624008,-5.76792536229977
"VWCE",-0.376116475409838,7.038698984375,-1.47547862367241,0.142500652734144,0.195446398467517,-5.76863757397961
"RPP30",0.0979479576502706,4.10883998046875,1.47546358157433,0.142504689086711,0.195446398467517,-5.76865932177938
"SFPQ",0.159515934426225,7.126757625,1.47530780012011,0.14254649624745,0.195492337710788,-5.76888453732235
"JSRP1",0.303773633879783,5.287787578125,1.4752019742196,0.142574902239184,0.195519810134696,-5.76903751827299
"C20orf181",0.211179972677593,3.808077578125,1.47517123532037,0.142583154057411,0.195519810134696,-5.76908195215538
"FAM133B /// FAM133DP",0.188163101092895,5.1717837890625,1.47484818405926,0.142669899187057,0.195627355499305,-5.76954887706447
"FAM106A",-0.18905743169399,2.56031796875,-1.47444207465075,0.14277900506646,0.195765547345408,-5.77013571052172
"FLJ33534",-0.194001939890711,3.088890234375,-1.4743035812634,0.142816227688558,0.195805169060617,-5.77033579956969
"LOC100134317 /// LOC284412",-0.184014617486339,2.979257734375,-1.47423701538029,0.142834121163493,0.195818286883035,-5.77043196451302
"OR3A2",0.150630437158469,3.01598296875,1.47418884685421,0.142847070357942,0.195824625215293,-5.7705015489474
"ABHD14A-ACY1 /// ACY1",-0.237442349726775,10.59357109375,-1.47328623091044,0.143089890121321,0.196146066887368,-5.77180506483348
"POC1B",0.237093688524587,6.290559921875,1.4729760630028,0.143173404734262,0.196249110050111,-5.77225281668455
"LOC729652",-0.141176256830601,2.340293046875,-1.4728881705274,0.143197077200488,0.19627011979927,-5.77237967983527
"ANKRD7",0.143680163934426,2.07262015625,1.47266031547687,0.143258460546922,0.196342811727966,-5.77270852953486
"COQ7",0.10695004553734,5.119403984375,1.47249400704671,0.143303276341396,0.196392789858387,-5.77294852158877
"PTMA",0.145050724043713,9.8314073046875,1.47205254969696,0.143422290381241,0.196544442682911,-5.77358544130291
"CELSR1",0.0969353005464457,4.33207645833333,1.4720203793017,0.143430966308627,0.196544880422915,-5.77363184844151
"MUM1L1",0.473708196721311,4.702073125,1.47190985468038,0.143460776430811,0.196574276822177,-5.77379127735174
"ZSCAN22",0.185395628415299,5.011231875,1.47177138558022,0.143498130375541,0.196614005967186,-5.77399099911683
"RPRML",0.188917868852458,4.34782734375,1.47148465184153,0.143575504739151,0.196708561278315,-5.77440451354272
"CTB-181H17.1",-0.218727213114755,3.151910625,-1.47134504601838,0.143613188727033,0.1967487301293,-5.77460581854721
"LOC100133669",-0.210342377049182,4.312407421875,-1.47115573131156,0.143664302958863,0.196807292538439,-5.77487877191352
"ZNF624",0.157464289617486,2.861656484375,1.47068296591438,0.143792009400888,0.196970766517698,-5.77556025532487
"AQP1",0.683523183060108,6.1313088671875,1.47054729284212,0.143828674544303,0.19700951751686,-5.77575578667889
"LOC283731",0.141375355191256,2.15031171875,1.47041270789388,0.143865052790839,0.197047871048249,-5.77594973260101
"NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF19 /// NBPF20 /// NBPF25P /// NBPF26 /// NBPF8 /// NBPF9",0.353891584699451,9.05520125,1.47034403139256,0.143883618765904,0.197061824571948,-5.77604869342414
"PPM1E",0.330392144808744,3.5913691796875,1.47028248541494,0.143900258657299,0.197073138675887,-5.77613737557452
"GRPR",0.177590273224043,4.5094740625,1.47012122342234,0.143943865369583,0.197121380698259,-5.77636972240019
"PLA2G2F",0.160508387978141,2.747957890625,1.47004710676545,0.143963910626443,0.197137353163364,-5.77647650166501
"DDX3Y",-0.630702602459016,4.33104033203125,-1.46962464667187,0.144078208621712,0.197282381485863,-5.7770850370886
"CCDC47",-0.195822909836068,8.3220512890625,-1.46948732714302,0.144115376032233,0.197321786254402,-5.77728280348652
"METTL18",0.196814016393443,6.391233359375,1.4694051946068,0.144137609880945,0.197340740695024,-5.77740108151465
"DNAJC4",0.147187224043712,5.58519815625,1.46913291601842,0.144211336614626,0.197430188427009,-5.77779314074732
"RP4-539M6.21",0.161301120218579,4.707406796875,1.46886274083524,0.144284522696065,0.1975188856185,-5.77818210180186
"ZNF271",-0.148427795992714,4.38463364583333,-1.46814005570544,0.144480427936943,0.197775559601728,-5.77922218441682
"VSNL1",-0.278926748633882,7.802722109375,-1.4678454266372,0.144560355032183,0.197873453434031,-5.77964607016654
"FKTN",0.256296857923497,6.644129609375,1.46773879783763,0.144589289782517,0.197901541881098,-5.77979945779834
"PRPSAP1",0.196560355191257,7.312012421875,1.46770407931929,0.144598711955187,0.197902921453942,-5.7798493987464
"DEFB124",0.134155560109288,4.4734628515625,1.46759825775881,0.144627433542481,0.197930713192083,-5.78000161101307
"COLCA2",0.242195136612018,4.36554390625,1.46734496137392,0.144696200009519,0.198013302159999,-5.78036590591802
"IDH3G",0.123286215846991,7.2934905078125,1.46729917036411,0.144708634340146,0.198018796816397,-5.78043175678927
"NEURL1",0.153261816939891,4.3130868359375,1.46702928255118,0.144781937916951,0.198107579254563,-5.78081983512346
"ZNF334",0.169340491803278,3.41847015625,1.46680385059635,0.144843189001744,0.198179860693486,-5.78114393636783
"UQCRC2",-0.11280286885246,7.62615643229167,-1.46645531514076,0.144937927499371,0.198297949786819,-5.78164492746673
"PTOV1-AS1",0.145205245901638,4.28244625,1.46619523306054,0.145008653985307,0.19838317483332,-5.78201869908438
"ERRFI1",-0.342902049180326,10.921421484375,-1.46612145140608,0.14502872297053,0.198399090575633,-5.78212472119879
"SLC6A13",0.202199918032786,4.944514296875,1.46587561951861,0.145095606026202,0.198479042325013,-5.7824779373098
"OBP2B",0.162494153005465,4.53118390625,1.46525576948096,0.145264353653178,0.198698319158055,-5.78336829577055
"ZNF425",0.117929221311474,3.1534537890625,1.46467450876768,0.14542273384469,0.198903390324908,-5.78420289326144
"FBXW12",-0.158844685792353,5.8675369921875,-1.46410926045528,0.145576879275792,0.199102645843265,-5.78501419233587
"HIST1H2AB",0.143212732240437,3.99256296875,1.46406106472492,0.145590028293242,0.199109051369755,-5.78508335349799
"RPS10",0.136024289617483,10.816682734375,1.4640220344987,0.145600677402798,0.199112037473912,-5.78513936049302
"KNG1",-0.137825327868855,10.758135234375,-1.46387669710556,0.145640336945043,0.199154693310897,-5.78534790181383
"AP1G2 /// JPH4",0.161248907103825,4.10199203125,1.46353249543952,0.145734295767201,0.199266989741974,-5.78584170908795
"RBMXL1",0.281367295081964,6.471823203125,1.46351379107161,0.145739402956694,0.199266989741974,-5.78586854000235
"KIAA1661",0.151766803278686,3.210492734375,1.46320716597158,0.145823146075612,0.199369900348682,-5.78630833820407
"FAM134B",-0.248209439890712,4.5954274609375,-1.46294178180636,0.145895655859772,0.199457441631122,-5.78668891179193
"UCMA",0.171216366120217,3.340842265625,1.46215636818894,0.146110414649487,0.19973943345283,-5.78781484125971
"PPIH",0.189014234972678,6.856050859375,1.46174475288136,0.146223061963751,0.199865444027326,-5.78840467869202
"PTGER1",0.118057896174862,5.39690559895833,1.46172655934678,0.146228042563753,0.199865444027326,-5.78843074599716
"DHCR7",0.303601789617485,7.8174762890625,1.46172640408238,0.146228085068972,0.199865444027326,-5.78843096845532
"SULT2B1",0.154100163934426,5.44181171875,1.46163253824012,0.14625378355424,0.19988787808351,-5.78856545241536
"MYOD1",0.142198661202181,5.196704765625,1.46160437102204,0.146261495825561,0.19988787808351,-5.78860580666967
"NUS1",0.130507622950817,7.490567578125,1.46056756108185,0.146545596695038,0.200264507249276,-5.79009068696408
"TMEM74",0.145321438979962,2.94609671875,1.46045918658213,0.146575317505004,0.200293485226452,-5.79024583801615
"RPLP2P1 /// RPLP2P1",0.160633114754096,5.0504434375,1.46032135284715,0.146613124004828,0.200333508196919,-5.79044314739574
